Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
SWE,2018-01-01,2018-12-31,210,'752,Sweden,531,'01344.02,Cherries,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,94.140000,I
SWE,2019-01-01,2019-12-31,210,'752,Sweden,531,'01344.02,Cherries,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,96.940000,I
SWE,2020-01-01,2020-12-31,210,'752,Sweden,531,'01344.02,Cherries,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,93.830000,I
SWE,2021-01-01,2021-12-31,210,'752,Sweden,531,'01344.02,Cherries,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,92.770000,I
SWE,1993-01-01,1993-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,8687.000000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,8156.000000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,6773.000000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,9165.000000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,9368.000000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,8039.000000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,7211.000000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,7120.000000,A
SWE,2004-01-01,2004-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,7660.000000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,7550.400000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,7953.500000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,8557.200000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,6500.000000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,8350.000000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,9860.000000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,9380.000000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,8620.000000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,9663.000000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,10783.000000,A
SWE,2016-03-01,2016-03-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,13781.000000,A
SWE,2016-04-01,2016-04-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,10143.000000,A
SWE,2016-05-01,2016-05-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,7605.000000,A
SWE,2016-06-01,2016-06-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,6043.000000,A
SWE,2016-07-01,2016-07-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,12805.000000,A
SWE,2016-08-01,2016-08-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,14401.000000,A
SWE,2016-09-01,2016-09-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,8028.000000,A
SWE,2016-10-01,2016-10-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,14482.000000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,10777.000000,A
SWE,2017-03-01,2017-03-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,13208.000000,A
SWE,2017-04-01,2017-04-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,10234.000000,A
SWE,2017-05-01,2017-05-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,8644.000000,A
SWE,2017-06-01,2017-06-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,8308.000000,A
SWE,2017-07-01,2017-07-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,12606.000000,A
SWE,2017-08-01,2017-08-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,12501.000000,A
SWE,2017-09-01,2017-09-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,10664.000000,A
SWE,2017-10-01,2017-10-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,9741.000000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,11749.000000,A
SWE,2018-03-01,2018-03-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,16051.000000,A
SWE,2018-04-01,2018-04-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,10599.000000,A
SWE,2018-05-01,2018-05-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,7624.000000,A
SWE,2018-06-01,2018-06-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,7714.000000,A
SWE,2018-07-01,2018-07-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,13335.000000,A
SWE,2018-08-01,2018-08-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,14299.000000,A
SWE,2018-09-01,2018-09-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,14738.000000,A
SWE,2018-10-01,2018-10-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,12312.000000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,12162.000000,A
SWE,2019-03-01,2019-03-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,14538.000000,A
SWE,2019-04-01,2019-04-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,9729.000000,A
SWE,2019-05-01,2019-05-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,9548.000000,A
SWE,2019-06-01,2019-06-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,9700.000000,A
SWE,2019-07-01,2019-07-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,14986.000000,A
SWE,2019-08-01,2019-08-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,14771.000000,A
SWE,2019-09-01,2019-09-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,10720.000000,A
SWE,2019-10-01,2019-10-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,12286.000000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,11823.000000,A
SWE,2020-05-01,2020-05-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,17603.000000,A
SWE,2020-06-01,2020-06-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,8032.000000,A
SWE,2020-07-01,2020-07-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,7964.000000,A
SWE,2020-08-01,2020-08-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,13335.000000,A
SWE,2020-09-01,2020-09-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,13467.000000,A
SWE,2020-10-01,2020-10-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7010,October,LCU,8346.000000,A
SWE,2020-11-01,2020-11-30,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7011,November,LCU,14170.000000,A
SWE,2020-12-01,2020-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5530,Producer Price (LCU/tonne),2020,2020,7012,December,LCU,18686.000000,A
SWE,1993-01-01,1993-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,8687.000000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,8156.000000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,6773.000000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,9165.000000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,9368.000000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,8039.000000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,7211.000000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,7120.000000,A
SWE,2004-01-01,2004-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,7660.000000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,7550.400000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,7953.500000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,8557.200000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,6500.000000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,8350.000000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,9860.000000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,9380.000000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,8620.000000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,9663.000000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,10783.000000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,10777.000000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,11749.000000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,12162.000000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,11823.000000,A
SWE,1993-01-01,1993-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,1116.100000,A
SWE,1995-01-01,1995-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1143.400000,A
SWE,1996-01-01,1996-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1010.000000,A
SWE,1997-01-01,1997-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1200.400000,A
SWE,2000-01-01,2000-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,1022.500000,A
SWE,2001-01-01,2001-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,778.300000,A
SWE,2002-01-01,2002-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,740.600000,A
SWE,2003-01-01,2003-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,880.500000,A
SWE,2004-01-01,2004-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1042.300000,A
SWE,2005-01-01,2005-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1010.300000,A
SWE,2006-01-01,2006-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1078.000000,A
SWE,2007-01-01,2007-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1266.100000,A
SWE,2008-01-01,2008-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,986.200000,A
SWE,2011-01-01,2011-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1285.900000,A
SWE,2012-01-01,2012-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1455.400000,A
SWE,2013-01-01,2013-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1440.000000,A
SWE,2014-01-01,2014-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1256.400000,A
SWE,2015-01-01,2015-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1145.600000,A
SWE,2016-01-01,2016-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1259.400000,A
SWE,2017-01-01,2017-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1260.600000,A
SWE,2018-01-01,2018-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1351.600000,A
SWE,2019-01-01,2019-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,1285.800000,A
SWE,2020-01-01,2020-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,1283.700000,A
SWE,1991-01-01,1991-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,73.410000,I
SWE,1992-01-01,1992-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,70.050000,I
SWE,1993-01-01,1993-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,89.660000,I
SWE,1994-01-01,1994-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,84.680000,I
SWE,1995-01-01,1995-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,84.180000,I
SWE,1996-01-01,1996-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,69.910000,I
SWE,1997-01-01,1997-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,94.600000,I
SWE,1998-01-01,1998-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,90.110000,I
SWE,1999-01-01,1999-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,89.810000,I
SWE,2000-01-01,2000-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,96.690000,I
SWE,2001-01-01,2001-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,82.970000,I
SWE,2002-01-01,2002-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,74.430000,I
SWE,2003-01-01,2003-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,73.490000,I
SWE,2004-01-01,2004-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,79.060000,I
SWE,2005-01-01,2005-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,77.930000,I
SWE,2006-01-01,2006-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,82.090000,I
SWE,2007-01-01,2007-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,88.320000,I
SWE,2008-01-01,2008-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,67.090000,I
SWE,2009-01-01,2009-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,73.920000,I
SWE,2010-01-01,2010-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,82.530000,I
SWE,2011-01-01,2011-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,86.180000,I
SWE,2012-01-01,2012-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,101.770000,I
SWE,2013-01-01,2013-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,96.810000,I
SWE,2014-01-01,2014-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,88.970000,I
SWE,2015-01-01,2015-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.740000,I
SWE,2016-01-01,2016-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,111.290000,I
SWE,2017-01-01,2017-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,111.230000,I
SWE,2018-01-01,2018-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,121.270000,I
SWE,2019-01-01,2019-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,125.530000,I
SWE,2020-01-01,2020-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,122.030000,I
SWE,2021-01-01,2021-12-31,210,'752,Sweden,397,'01232,Cucumbers and gherkins,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,121.970000,I
SWE,1991-01-01,1991-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,40.640000,I
SWE,1992-01-01,1992-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,40.640000,I
SWE,1993-01-01,1993-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,50.450000,I
SWE,1994-01-01,1994-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.840000,I
SWE,1995-01-01,1995-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,40.670000,I
SWE,1996-01-01,1996-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,39.010000,I
SWE,1997-01-01,1997-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,46.260000,I
SWE,1998-01-01,1998-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,51.990000,I
SWE,1999-01-01,1999-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,53.810000,I
SWE,2000-01-01,2000-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,57.600000,I
SWE,2001-01-01,2001-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,83.340000,I
SWE,2002-01-01,2002-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,58.030000,I
SWE,2003-01-01,2003-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,102.440000,I
SWE,2004-01-01,2004-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,84.680000,I
SWE,2005-01-01,2005-12-31,210,'752,Sweden,550,'01351.01,Currants,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,73.060000,I
